year,month,day,hour,day_of_week,Temperature (C)
2006,8,1,21,1,23.122222222222224
2006,8,9,22,2,15.56111111111111
2006,8,9,23,2,15.494444444444444
2006,8,10,0,3,16.53888888888889
2006,8,10,1,3,13.800000000000002
2006,8,10,2,3,13.316666666666666
2006,8,10,3,3,12.605555555555554
2006,8,10,4,3,12.327777777777776
2006,8,10,5,3,14.966666666666663
2006,8,10,6,3,16.261111111111113
2006,8,10,7,3,16.25
2006,8,10,8,3,18.88888888888889
2006,8,10,9,3,21.350000000000005
2006,8,10,10,3,21.20555555555556
2006,8,10,11,3,22.338888888888885
2006,8,10,12,3,23.033333333333328
2006,8,10,13,3,23.911111111111115
2006,8,10,14,3,24.97777777777777
2006,8,10,15,3,23.8
2006,8,10,16,3,23.594444444444445
2006,8,10,17,3,22.50555555555556
2006,8,10,18,3,20.016666666666666
2006,8,10,19,3,19.91111111111111
2006,8,10,20,3,19.35555555555556
2006,8,10,21,3,17.883333333333333
2006,8,10,22,3,17.25
2006,8,10,23,3,16.62777777777778
2006,8,11,0,4,15.844444444444449
2006,8,11,1,4,17.0
2006,8,11,2,4,17.066666666666666
2006,8,11,3,4,16.505555555555556
2006,8,11,4,4,14.983333333333333
2006,8,11,5,4,16.022222222222226
2006,8,11,6,4,16.16111111111111
2006,8,11,7,4,18.84444444444445
2006,8,11,8,4,21.116666666666667
2006,8,11,9,4,22.50555555555556
2006,8,11,10,4,23.79444444444444
2006,8,11,11,4,23.88888888888889
2006,8,11,12,4,25.83333333333333
2006,8,11,13,4,25.92777777777778
2006,8,11,14,4,25.0
2006,8,11,15,4,24.944444444444446
2006,8,11,16,4,24.92777777777778
2006,8,11,17,4,22.800000000000004
2006,8,11,18,4,19.33888888888889
2006,8,11,19,4,17.805555555555557
2006,8,11,20,4,17.783333333333335
2006,8,11,21,4,16.48888888888889
2006,8,11,22,4,15.694444444444445
2006,8,11,23,4,15.627777777777778
2006,8,12,0,5,16.211111111111112
2006,8,12,1,5,15.577777777777776
2006,8,12,2,5,15.577777777777776
2006,8,12,3,5,15.605555555555558
2006,8,12,4,5,15.050000000000002
2006,8,12,5,5,17.066666666666666
2006,8,12,6,5,17.483333333333334
2006,8,12,7,5,17.666666666666668
2006,8,12,8,5,18.8
2006,8,12,9,5,19.683333333333337
2006,8,12,10,5,18.82222222222222
2006,8,12,11,5,20.0
2006,8,12,12,5,21.149999999999995
2006,8,12,13,5,23.65555555555555
2006,8,12,14,5,23.616666666666667
2006,8,12,15,5,23.81666666666667
2006,8,12,16,5,22.03888888888889
2006,8,12,17,5,19.95
2006,8,12,18,5,18.922222222222224
2006,8,12,19,5,17.266666666666666
2006,8,12,20,5,16.177777777777777
2006,8,12,21,5,15.833333333333334
2006,8,12,22,5,16.733333333333334
2006,8,12,23,5,16.71111111111111
2006,8,13,0,6,16.266666666666666
2006,8,13,1,6,16.13888888888889
2006,8,13,2,6,16.08888888888889
2006,8,13,3,6,15.555555555555555
2006,8,13,4,6,14.516666666666667
2006,8,13,5,6,17.08888888888889
2006,8,13,6,6,17.666666666666668
2006,8,13,7,6,19.79444444444444
2006,8,13,8,6,22.016666666666666
2006,8,13,9,6,21.13888888888889
2006,8,13,10,6,21.04444444444444
2006,8,13,11,6,18.93888888888889
2006,8,13,12,6,18.916666666666668
2006,8,13,13,6,20.05
2006,8,13,14,6,21.06666666666667
2006,8,13,15,6,20.05
2006,8,13,16,6,20.0
2006,8,13,17,6,18.86666666666666
2006,8,13,18,6,17.955555555555552
2006,8,13,19,6,17.711111111111112
2006,8,13,20,6,17.733333333333334
2006,8,13,21,6,16.79444444444444
2006,8,13,22,6,16.666666666666668
2006,8,13,23,6,16.16111111111111
2006,8,14,0,0,17.01111111111111
2006,8,14,1,0,16.116666666666664
2006,8,14,2,0,16.116666666666664
2006,8,14,3,0,15.555555555555555
2006,8,14,4,0,14.005555555555556
2006,8,14,5,0,16.116666666666664
2006,8,14,6,0,16.049999999999997
2006,8,14,7,0,16.211111111111112
2006,8,14,8,0,17.805555555555557
2006,8,14,9,0,18.883333333333333
2006,8,14,10,0,20.18888888888889
2006,8,14,11,0,22.266666666666666
2006,8,14,12,0,22.355555555555554
2006,8,14,13,0,23.86666666666666
2006,8,14,14,0,23.88888888888889
2006,8,14,15,0,22.955555555555552
2006,8,14,16,0,22.47777777777777
2006,8,14,17,0,20.85555555555556
2006,8,14,18,0,19.16111111111111
2006,8,14,19,0,17.733333333333334
2006,8,14,20,0,18.238888888888887
2006,8,14,21,0,17.816666666666663
2006,8,14,22,0,17.711111111111112
2006,8,14,23,0,17.200000000000003
2006,8,15,0,1,15.305555555555555
2006,8,15,1,1,16.549999999999997
2006,8,15,2,1,16.094444444444445
2006,8,15,3,1,15.550000000000002
2006,8,15,4,1,14.933333333333334
2006,8,15,5,1,17.08888888888889
2006,8,15,6,1,18.65555555555555
2006,8,15,7,1,19.81111111111111
2006,8,15,8,1,21.06111111111111
2006,8,15,9,1,22.20555555555556
2006,8,15,10,1,22.75
2006,8,15,11,1,23.79444444444444
2006,8,15,12,1,23.48333333333333
2006,8,15,13,1,23.96111111111111
2006,8,15,14,1,24.95
2006,8,15,15,1,23.95555555555556
2006,8,15,16,1,23.95555555555556
2006,8,15,17,1,23.86111111111111
2006,8,15,18,1,19.26666666666667
2006,8,15,19,1,17.288888888888888
2006,8,15,20,1,16.622222222222224
2006,8,15,21,1,16.67222222222222
2006,8,15,22,1,15.072222222222225
2006,8,15,23,1,14.516666666666667
2006,8,16,0,2,17.84444444444445
2006,8,16,1,2,14.444444444444445
2006,8,16,2,2,13.88888888888889
2006,8,16,3,2,14.43333333333333
2006,8,16,4,2,14.927777777777775
2006,8,16,5,2,17.044444444444444
2006,8,16,6,2,18.788888888888884
2006,8,16,7,2,21.16111111111111
2006,8,16,8,2,23.86666666666666
2006,8,16,9,2,24.966666666666665
2006,8,16,10,2,26.13333333333334
2006,8,16,11,2,27.22222222222222
2006,8,16,12,2,27.73888888888889
2006,8,16,13,2,27.77777777777778
2006,8,16,14,2,27.800000000000004
2006,8,16,15,2,27.872222222222224
2006,8,16,16,2,26.15555555555555
2006,8,16,17,2,23.97777777777777
2006,8,16,18,2,22.57222222222222
2006,8,16,19,2,21.13888888888889
2006,8,16,20,2,20.438888888888894
2006,8,16,21,2,20.427777777777774
2006,8,16,22,2,19.35555555555556
2006,8,16,23,2,18.75
2006,8,17,0,3,19.87777777777778
2006,8,17,1,3,17.22222222222222
2006,8,17,2,3,16.644444444444446
2006,8,17,3,3,16.549999999999997
2006,8,17,4,3,16.094444444444445
2006,8,17,5,3,17.666666666666668
2006,8,17,6,3,20.78333333333333
2006,8,17,7,3,22.73333333333333
2006,8,17,8,3,26.016666666666666
2006,8,17,9,3,26.12777777777778
2006,8,17,10,3,28.838888888888885
2006,8,17,11,3,29.00555555555555
2006,8,17,12,3,31.03333333333333
2006,8,17,13,3,31.13333333333334
2006,8,17,14,3,31.13333333333334
2006,8,17,15,3,31.21111111111112
2006,8,17,16,3,30.022222222222226
2006,8,17,17,3,27.872222222222224
2006,8,17,18,3,25.40555555555556
2006,8,17,19,3,22.75555555555555
2006,8,17,20,3,22.68888888888889
2006,8,17,21,3,21.2
2006,8,17,22,3,21.550000000000004
2006,8,17,23,3,21.43888888888889
2006,8,18,0,4,19.50555555555556
2006,8,18,1,4,19.86111111111111
2006,8,18,2,4,19.33333333333333
2006,8,18,3,4,18.75
2006,8,18,4,4,18.84444444444445
2006,8,18,5,4,19.91111111111111
2006,8,18,6,4,22.10555555555556
2006,8,18,7,4,24.95
2006,8,18,8,4,25.0
2006,8,18,9,4,27.3
2006,8,18,10,4,27.96666666666667
2006,8,18,11,4,30.11666666666666
2006,8,18,12,4,31.04444444444444
2006,8,18,13,4,31.20555555555556
2006,8,18,14,4,32.17222222222222
2006,8,18,15,4,32.544444444444444
2006,8,18,16,4,31.03888888888889
2006,8,18,17,4,28.95555555555556
2006,8,18,18,4,26.47777777777777
2006,8,18,19,4,22.916666666666668
2006,8,18,20,4,23.383333333333336
2006,8,18,21,4,22.45
2006,8,18,22,4,22.600000000000005
2006,8,18,23,4,19.98333333333333
2006,8,19,0,5,20.95555555555556
2006,8,19,1,5,18.87222222222222
2006,8,19,2,5,18.33888888888889
2006,8,19,3,5,18.850000000000005
2006,8,19,4,5,17.27777777777778
2006,8,19,5,5,19.916666666666664
2006,8,19,6,5,23.600000000000005
2006,8,19,7,5,25.99444444444445
2006,8,19,8,5,27.73333333333333
2006,8,19,9,5,28.79444444444444
2006,8,19,10,5,29.88333333333334
2006,8,19,11,5,30.97222222222222
2006,8,19,12,5,31.916666666666668
2006,8,19,13,5,32.12777777777777
2006,8,19,14,5,32.12777777777777
2006,8,19,15,5,31.08333333333333
2006,8,19,16,5,31.016666666666666
2006,8,19,17,5,27.266666666666666
2006,8,19,18,5,25.455555555555552
2006,8,19,19,5,22.800000000000004
2006,8,19,20,5,23.216666666666672
2006,8,19,21,5,22.23888888888889
2006,8,1,22,1,20.416666666666668
2006,8,1,23,1,19.88333333333334
2006,8,2,0,2,16.81111111111111
2006,8,2,1,2,19.377777777777776
2006,8,2,2,2,18.86666666666666
2006,8,2,3,2,18.883333333333333
2006,8,2,4,2,17.872222222222224
2006,8,2,5,2,18.93888888888889
2006,8,2,6,2,20.08888888888889
2006,8,2,7,2,21.088888888888885
2006,8,2,8,2,22.17777777777778
2006,8,2,9,2,23.53333333333333
2006,8,2,10,2,23.84444444444445
2006,8,2,11,2,24.95555555555556
2006,8,2,12,2,25.92222222222222
2006,8,2,13,2,24.96111111111112
2006,8,2,14,2,24.79444444444444
2006,8,2,15,2,23.75555555555556
2006,8,2,16,2,22.127777777777776
2006,8,2,17,2,21.06111111111111
2006,8,2,18,2,21.06666666666667
2006,8,2,19,2,18.86666666666666
2006,8,2,20,2,18.266666666666666
2006,8,2,21,2,17.87777777777778
2006,8,19,22,5,21.088888888888885
2006,8,19,23,5,21.550000000000004
2006,8,20,0,6,18.78333333333333
2006,8,20,1,6,19.97777777777777
2006,8,20,2,6,20.99444444444445
2006,8,20,3,6,19.98888888888889
2006,8,20,4,6,18.86666666666666
2006,8,20,5,6,22.08888888888889
2006,8,20,6,6,23.772222222222226
2006,8,20,7,6,27.17777777777778
2006,8,20,8,6,28.79444444444444
2006,8,20,9,6,30.86111111111111
2006,8,20,10,6,32.03888888888889
2006,8,20,11,6,32.58888888888888
2006,8,20,12,6,32.638888888888886
2006,8,20,13,6,32.150000000000006
2006,8,20,14,6,31.08333333333333
2006,8,20,15,6,32.077777777777776
2006,8,20,16,6,30.97222222222222
2006,8,20,17,6,28.86111111111111
2006,8,20,18,6,26.411111111111115
2006,8,20,19,6,23.81666666666667
2006,8,20,20,6,23.311111111111103
2006,8,20,21,6,24.53888888888889
2006,8,20,22,6,21.966666666666672
2006,8,20,23,6,19.88333333333334
2006,8,21,0,0,14.988888888888887
2006,8,21,1,0,17.77777777777778
2006,8,21,2,0,17.22222222222222
2006,8,21,3,0,16.766666666666666
2006,8,21,4,0,17.17777777777778
2006,8,21,5,0,17.711111111111112
2006,8,21,6,0,17.76111111111111
2006,8,21,7,0,19.90555555555555
2006,8,21,8,0,21.116666666666667
2006,8,21,9,0,21.194444444444446
2006,8,21,10,0,22.25
2006,8,21,11,0,21.25555555555556
2006,8,21,12,0,22.64444444444445
2006,8,21,13,0,22.80555555555556
2006,8,21,14,0,22.82777777777778
2006,8,21,15,0,22.633333333333333
2006,8,21,16,0,20.18888888888889
2006,8,21,17,0,20.18333333333333
2006,8,21,18,0,19.07222222222222
2006,8,21,19,0,17.872222222222224
2006,8,21,20,0,17.25
2006,8,21,21,0,16.327777777777776
2006,8,21,22,0,15.055555555555555
2006,8,21,23,0,14.988888888888887
2006,8,22,0,1,13.205555555555556
2006,8,22,1,1,13.366666666666667
2006,8,22,2,1,14.31666666666667
2006,8,22,3,1,14.33888888888889
2006,8,22,4,1,12.744444444444444
2006,8,22,5,1,14.849999999999998
2006,8,22,6,1,17.47222222222222
2006,8,22,7,1,19.97777777777777
2006,8,22,8,1,22.17777777777778
2006,8,22,9,1,22.700000000000003
2006,8,22,10,1,23.911111111111115
2006,8,22,11,1,24.95
2006,8,22,12,1,25.011111111111106
2006,8,22,13,1,25.016666666666666
2006,8,22,14,1,24.92777777777778
2006,8,22,15,1,23.994444444444444
2006,8,22,16,1,23.811111111111117
2006,8,22,17,1,21.16111111111111
2006,8,22,18,1,19.850000000000005
2006,8,22,19,1,17.200000000000003
2006,8,22,20,1,16.688888888888886
2006,8,22,21,1,16.27777777777778
2006,8,22,22,1,15.02777777777778
2006,8,22,23,1,13.961111111111112
2006,8,23,0,2,13.244444444444447
2006,8,23,1,2,13.316666666666666
2006,8,23,2,2,12.3
2006,8,23,3,2,12.550000000000002
2006,8,23,4,2,12.205555555555556
2006,8,23,5,2,13.805555555555555
2006,8,23,6,2,16.15555555555555
2006,8,23,7,2,17.783333333333335
2006,8,23,8,2,19.93333333333333
2006,8,23,9,2,21.08333333333333
2006,8,23,10,2,20.02777777777778
2006,8,23,11,2,20.077777777777776
2006,8,23,12,2,20.977777777777774
2006,8,23,13,2,22.338888888888885
2006,8,23,14,2,23.73333333333333
2006,8,23,15,2,22.661111111111115
2006,8,23,16,2,22.77777777777778
2006,8,23,17,2,21.13888888888889
2006,8,23,18,2,18.033333333333328
2006,8,23,19,2,16.211111111111112
2006,8,23,20,2,16.094444444444445
2006,8,23,21,2,15.572222222222225
2006,8,23,22,2,13.900000000000002
2006,8,23,23,2,13.855555555555554
2006,8,24,0,3,15.18888888888889
2006,8,24,1,3,11.67777777777778
2006,8,24,2,3,11.094444444444443
2006,8,24,3,3,10.78888888888889
2006,8,24,4,3,10.999999999999998
2006,8,24,5,3,12.6
2006,8,24,6,3,17.522222222222222
2006,8,24,7,3,19.98888888888889
2006,8,24,8,3,22.25
2006,8,24,9,3,22.944444444444443
2006,8,24,10,3,24.95555555555556
2006,8,24,11,3,25.05
2006,8,24,12,3,25.98333333333333
2006,8,24,13,3,26.13333333333334
2006,8,24,14,3,25.06666666666667
2006,8,24,15,3,25.21111111111111
2006,8,24,16,3,25.04444444444444
2006,8,24,17,3,22.33333333333333
2006,8,24,18,3,20.311111111111117
2006,8,24,19,3,17.755555555555556
2006,8,24,20,3,18.172222222222217
2006,8,24,21,3,17.26111111111111
2006,8,24,22,3,17.061111111111114
2006,8,24,23,3,16.622222222222224
2006,8,25,0,4,14.761111111111113
2006,8,25,1,4,15.066666666666666
2006,8,25,2,4,16.16111111111111
2006,8,25,3,4,15.116666666666667
2006,8,25,4,4,15.02222222222222
2006,8,25,5,4,17.105555555555554
2006,8,25,6,4,17.294444444444444
2006,8,25,7,4,20.9
2006,8,25,8,4,22.649999999999995
2006,8,25,9,4,22.58888888888889
2006,8,25,10,4,22.03888888888889
2006,8,25,11,4,22.22222222222222
2006,8,25,12,4,22.33333333333333
2006,8,25,13,4,22.82777777777778
2006,8,25,14,4,23.81666666666667
2006,8,25,15,4,22.861111111111114
2006,8,25,16,4,22.700000000000003
2006,8,25,17,4,22.016666666666666
2006,8,25,18,4,19.922222222222224
2006,8,25,19,4,17.711111111111112
2006,8,25,20,4,17.22222222222222
2006,8,25,21,4,17.255555555555556
2006,8,25,22,4,16.06666666666667
2006,8,25,23,4,16.022222222222226
2006,8,26,0,5,15.094444444444449
2006,8,26,1,5,13.794444444444444
2006,8,26,2,5,13.355555555555554
2006,8,26,3,5,13.916666666666664
2006,8,26,4,5,13.838888888888889
2006,8,26,5,5,13.88888888888889
2006,8,26,6,5,15.2
2006,8,26,7,5,17.75
2006,8,26,8,5,21.03888888888889
2006,8,26,9,5,22.2
2006,8,26,10,5,22.77777777777778
2006,8,26,11,5,23.88888888888889
2006,8,26,12,5,24.81111111111111
2006,8,26,13,5,24.92777777777778
2006,8,26,14,5,24.92777777777778
2006,8,26,15,5,24.87222222222222
2006,8,26,16,5,23.83888888888889
2006,8,26,17,5,22.17222222222222
2006,8,26,18,5,18.46111111111112
2006,8,26,19,5,16.133333333333333
2006,8,26,20,5,15.555555555555555
2006,8,26,21,5,15.599999999999998
2006,8,26,22,5,14.07222222222222
2006,8,26,23,5,14.461111111111112
2006,8,27,0,6,16.72222222222222
2006,8,27,1,6,15.488888888888887
2006,8,27,2,6,13.88888888888889
2006,8,27,3,6,12.672222222222224
2006,8,27,4,6,13.838888888888889
2006,8,27,5,6,15.050000000000002
2006,8,27,6,6,17.711111111111112
2006,8,27,7,6,21.0
2006,8,27,8,6,22.666666666666668
2006,8,27,9,6,23.666666666666664
2006,8,27,10,6,24.93333333333333
2006,8,27,11,6,24.86111111111111
2006,8,27,12,6,24.838888888888885
2006,8,27,13,6,25.0
2006,8,27,14,6,26.11111111111111
2006,8,27,15,6,25.91111111111111
2006,8,27,16,6,23.88888888888889
2006,8,27,17,6,21.11111111111111
2006,8,27,18,6,18.244444444444447
2006,8,27,19,6,17.244444444444444
2006,8,27,20,6,16.177777777777777
2006,8,27,21,6,17.794444444444444
2006,8,27,22,6,16.666666666666668
2006,8,27,23,6,16.188888888888886
2006,8,28,0,0,13.35
2006,8,28,1,0,15.555555555555555
2006,8,28,2,0,15.0
2006,8,28,3,0,14.516666666666667
2006,8,28,4,0,15.0
2006,8,28,5,0,15.0
2006,8,28,6,0,15.0
2006,8,28,7,0,15.116666666666667
2006,8,28,8,0,15.116666666666667
2006,8,28,9,0,16.244444444444447
2006,8,28,10,0,17.872222222222224
2006,8,28,11,0,19.050000000000004
2006,8,28,12,0,20.91666666666667
2006,8,28,13,0,21.06111111111111
2006,8,28,14,0,21.11111111111111
2006,8,28,15,0,21.21111111111112
2006,8,28,16,0,20.07222222222222
2006,8,28,17,0,17.89444444444444
2006,8,28,18,0,17.488888888888887
2006,8,28,19,0,16.16111111111111
2006,8,28,20,0,16.16111111111111
2006,8,28,21,0,15.166666666666666
2006,8,28,22,0,13.872222222222222
2006,8,28,23,0,12.755555555555556
2006,8,29,0,1,12.0
2006,8,29,1,1,12.750000000000002
2006,8,29,2,1,13.355555555555554
2006,8,29,3,1,13.583333333333336
2006,8,29,4,1,13.91111111111111
2006,8,29,5,1,14.949999999999998
2006,8,29,6,1,14.922222222222224
2006,8,29,7,1,14.905555555555551
2006,8,29,8,1,13.91111111111111
2006,8,29,9,1,14.97222222222222
2006,8,29,10,1,16.16111111111111
2006,8,29,11,1,17.82777777777778
2006,8,29,12,1,18.772222222222226
2006,8,29,13,1,19.899999999999995
2006,8,29,14,1,19.95
2006,8,29,15,1,19.105555555555554
2006,8,29,16,1,18.93333333333333
2006,8,29,17,1,16.227777777777778
2006,8,29,18,1,14.305555555555555
2006,8,29,19,1,12.85
2006,8,29,20,1,12.755555555555556
2006,8,29,21,1,12.383333333333333
2006,8,2,22,2,17.13888888888889
2006,8,2,23,2,16.622222222222224
2006,8,3,0,3,19.361111111111107
2006,8,3,1,3,16.016666666666666
2006,8,3,2,3,16.038888888888888
2006,8,3,3,3,16.122222222222224
2006,8,3,4,3,17.061111111111114
2006,8,3,5,3,17.200000000000003
2006,8,3,6,3,17.783333333333335
2006,8,3,7,3,17.849999999999998
2006,8,3,8,3,17.872222222222224
2006,8,3,9,3,18.08888888888889
2006,8,3,10,3,19.08333333333333
2006,8,3,11,3,22.25555555555556
2006,8,3,12,3,22.68333333333333
2006,8,3,13,3,24.78888888888889
2006,8,3,14,3,24.87777777777778
2006,8,3,15,3,24.88333333333334
2006,8,3,16,3,24.83333333333333
2006,8,3,17,3,23.61111111111111
2006,8,3,18,3,22.127777777777776
2006,8,3,19,3,19.92777777777778
2006,8,3,20,3,19.88333333333334
2006,8,3,21,3,19.922222222222224
2006,8,29,22,1,11.644444444444446
2006,8,29,23,1,11.083333333333336
2006,8,30,0,2,11.322222222222225
2006,8,30,1,2,12.17222222222222
2006,8,30,2,2,12.17222222222222
2006,8,30,3,2,12.694444444444445
2006,8,30,4,2,12.2
2006,8,30,5,2,12.22222222222222
2006,8,30,6,2,12.305555555555555
2006,8,30,7,2,12.249999999999998
2006,8,30,8,2,12.3
2006,8,30,9,2,12.738888888888887
2006,8,30,10,2,12.82777777777778
2006,8,30,11,2,12.872222222222224
2006,8,30,12,2,13.766666666666667
2006,8,30,13,2,13.93888888888889
2006,8,30,14,2,13.988888888888887
2006,8,30,15,2,14.911111111111111
2006,8,30,16,2,15.072222222222225
2006,8,30,17,2,13.93888888888889
2006,8,30,18,2,13.08888888888889
2006,8,30,19,2,12.85
2006,8,30,20,2,12.3
2006,8,30,21,2,12.711111111111112
2006,8,30,22,2,12.22222222222222
2006,8,30,23,2,11.666666666666666
2006,8,31,0,3,13.461111111111109
2006,8,31,1,3,11.116666666666664
2006,8,31,2,3,12.77777777777778
2006,8,31,3,3,11.11111111111111
2006,8,31,4,3,11.161111111111111
2006,8,31,5,3,12.711111111111112
2006,8,31,6,3,12.788888888888891
2006,8,31,7,3,13.88888888888889
2006,8,31,8,3,15.944444444444445
2006,8,31,9,3,15.283333333333331
2006,8,31,10,3,15.016666666666667
2006,8,31,11,3,14.994444444444447
2006,8,31,12,3,14.094444444444443
2006,8,31,13,3,15.13888888888889
2006,8,31,14,3,16.16111111111111
2006,8,31,15,3,17.061111111111114
2006,8,31,16,3,17.22222222222222
2006,8,31,17,3,16.11111111111111
2006,8,31,18,3,15.0
2006,8,31,19,3,15.0
2006,8,31,20,3,14.97777777777778
2006,8,31,21,3,14.333333333333334
2006,8,3,22,3,19.4
2006,8,3,23,3,19.422222222222217
2006,8,4,0,4,15.82777777777778
2006,8,4,1,4,19.283333333333328
2006,8,4,2,4,18.79444444444444
2006,8,4,3,4,17.82222222222222
2006,8,4,4,4,17.755555555555556
2006,8,4,5,4,18.772222222222226
2006,8,4,6,4,18.766666666666666
2006,8,4,7,4,17.711111111111112
2006,8,4,8,4,17.711111111111112
2006,8,4,9,4,18.788888888888884
2006,8,4,10,4,19.79444444444444
2006,8,4,11,4,19.93333333333333
2006,8,4,12,4,20.89444444444445
2006,8,4,13,4,19.93333333333333
2006,8,4,14,4,18.916666666666668
2006,8,4,15,4,19.022222222222226
2006,8,4,16,4,18.96111111111111
2006,8,4,17,4,18.88888888888889
2006,8,4,18,4,18.811111111111117
2006,8,4,19,4,17.155555555555555
2006,8,4,20,4,17.59444444444445
2006,8,4,21,4,16.62777777777778
2006,8,4,22,4,16.461111111111112
2006,8,4,23,4,15.444444444444445
2006,8,5,0,5,13.65
2006,8,5,1,5,14.36111111111111
2006,8,5,2,5,13.827777777777778
2006,8,5,3,5,13.438888888888888
2006,8,5,4,5,13.827777777777778
2006,8,5,5,5,14.911111111111111
2006,8,5,6,5,15.055555555555555
2006,8,5,7,5,16.13888888888889
2006,8,5,8,5,16.227777777777778
2006,8,5,9,5,17.255555555555556
2006,8,5,10,5,17.41111111111111
2006,8,5,11,5,17.938888888888894
2006,8,5,12,5,19.08333333333333
2006,8,5,13,5,20.161111111111115
2006,8,5,14,5,22.266666666666666
2006,8,5,15,5,22.5
2006,8,5,16,5,21.22777777777777
2006,8,5,17,5,21.105555555555554
2006,8,5,18,5,19.05555555555556
2006,8,5,19,5,17.25
2006,8,5,20,5,16.16111111111111
2006,8,5,21,5,15.32777777777778
2006,8,5,22,5,13.988888888888887
2006,8,5,23,5,13.93888888888889
2006,8,6,0,6,15.405555555555551
2006,8,6,1,6,12.738888888888887
2006,8,6,2,6,12.738888888888887
2006,8,6,3,6,12.422222222222222
2006,8,6,4,6,12.17777777777778
2006,8,6,5,6,13.916666666666664
2006,8,6,6,6,17.555555555555557
2006,8,6,7,6,19.90555555555555
2006,8,6,8,6,21.016666666666666
2006,8,6,9,6,22.03888888888889
2006,8,6,10,6,22.10555555555556
2006,8,6,11,6,23.744444444444444
2006,8,6,12,6,24.59444444444444
2006,8,6,13,6,22.649999999999995
2006,8,6,14,6,23.75
2006,8,6,15,6,23.772222222222226
2006,8,6,16,6,22.24444444444445
2006,8,6,17,6,22.10555555555556
2006,8,6,18,6,19.194444444444443
2006,8,6,19,6,17.244444444444444
2006,8,6,20,6,16.71111111111111
2006,8,6,21,6,16.761111111111113
2006,8,6,22,6,15.144444444444442
2006,8,6,23,6,15.672222222222224
2006,8,7,0,0,16.188888888888886
2006,8,7,1,0,16.06666666666667
2006,8,7,2,0,16.06666666666667
2006,8,7,3,0,15.699999999999998
2006,8,7,4,0,16.044444444444444
2006,8,7,5,0,17.17777777777778
2006,8,7,6,0,17.922222222222224
2006,8,7,7,0,19.88333333333334
2006,8,7,8,0,20.92777777777778
2006,8,7,9,0,22.05
2006,8,7,10,0,22.17222222222222
2006,8,7,11,0,23.66111111111111
2006,8,7,12,0,22.2
2006,8,7,13,0,21.966666666666672
2006,8,7,14,0,21.9
2006,8,7,15,0,20.04444444444444
2006,8,7,16,0,18.86666666666666
